fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
2015-12-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,9","0,0","1,1",04:40,"16,7",14:50,13.0,"2,8","11,1",14:40,"963,8",00,"959,5",15
2015-12-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,0","4,3","6,1",00:20,"15,8",12:20,21.0,"5,6","16,1",13:50,"963,1",24,"959,5",05
2015-12-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,7","0,0","3,9",23:00,"13,5",15:50,29.0,"1,1","6,4",00:10,"967,2",21,"962,9",01
2015-12-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,6",,"0,1",07:10,"15,2",13:50,25.0,"2,2","7,5",14:50,"966,7",00,"961,7",23
2015-12-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,3","2,4","8,2",00:20,"14,4",15:10,16.0,"3,1","7,5",02:50,"962,3",10,"959,9",24
2016-01-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,9","1,8","9,8",05:50,"16,0",13:20,21.0,"3,9","12,5",19:10,"959,9",00,"954,9",16
2016-01-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,1","0,0","6,1",07:00,"12,1",15:50,26.0,"1,7","5,6",12:20,"960,5",10,"956,9",04
2016-01-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,6","0,1","7,8",05:40,"13,3",20:00,23.0,"4,4","12,5",23:40,"958,5",00,"951,1",24
2016-01-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,0","4,5","9,2",23:59,"14,9",12:50,25.0,"7,8","20,8",11:00,"951,1",00,"943,7",21
2016-01-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,7","0,6","2,6",23:50,"10,8",13:30,28.0,"6,1","12,8",14:40,"952,7",24,"943,2",02
2016-01-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,1","0,0","1,1",05:30,"11,1",13:30,26.0,"4,7","9,7",12:40,"957,7",11,"952,6",00
2016-01-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,6","0,0","9,3",00:10,"13,8",13:10,24.0,"4,4","10,3",00:50,"957,1",10,"954,3",Varias
2016-01-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,0",,"10,3",08:00,"13,6",12:00,22.0,"3,6","11,4",13:20,"954,3",00,"946,4",24
2016-01-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,6","0,0","8,4",08:30,"12,9",16:20,21.0,"4,7","10,8",23:59,"952,2",22,"945,2",04
2016-01-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,8","6,8","9,4",01:10,"14,2",12:50,22.0,"7,2","16,4",23:59,"951,4",00,"947,8",16
2016-01-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,6","4,4","4,4",23:59,"12,9",14:30,22.0,"5,6","16,7",03:40,"957,4",24,"946,7",03
2016-01-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,2","0,0","2,2",07:10,"12,3",14:00,28.0,"1,7","6,7",13:50,"961,2",23,"957,2",00
2016-01-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,6","0,0","-0,1",05:00,"13,4",16:30,8.0,"1,1","3,3",11:40,"961,7",10,"958,0",24
2016-01-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,6","0,3","1,4",04:10,"11,8",15:40,23.0,"2,2","5,6",16:00,"958,1",00,"954,9",24
2016-01-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,4","0,0","2,6",23:10,"12,1",12:50,5.0,"3,6","8,1",13:40,"964,6",23,"953,9",05
2016-01-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,6","0,0","-2,6",08:00,"9,8",14:40,88.0,"2,8","8,6",14:10,"966,0",10,"963,4",16
2016-01-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,6","0,0","-3,6",07:00,"12,8",15:20,88.0,"1,4","5,6",14:40,"964,1",00,"958,2",15
2016-01-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,0","0,0","2,6",02:40,"13,5",14:10,27.0,"3,3","11,7",15:00,"958,4",00,"954,5",16
2016-01-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,9","1,5","1,9",08:00,"9,9",14:30,24.0,"1,4","6,7",04:30,"955,8",10,"953,2",19
2016-01-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,8","1,0","3,4",23:00,"12,1",14:30,32.0,"3,3","7,8",16:10,"956,4",23,"950,9",06
2016-01-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,4","1,3","1,8",04:40,"12,9",12:50,36.0,"0,6","3,9",13:40,"962,2",24,"955,9",00
2016-01-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,1","0,0","9,3",04:20,"16,9",15:30,2.0,"1,4","3,3",18:20,"966,8",22,"961,6",02
2016-01-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,0","0,1","6,0",05:50,"20,0",15:00,8.0,"0,8","4,2",11:10,"968,2",11,"965,4",04
2016-01-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,4","0,1","4,0",07:40,"20,8",15:20,19.0,"1,9","5,3",12:30,"967,2",11,"964,4",17
2016-01-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,6","10,4","5,1",08:10,"18,2",13:30,30.0,"1,9","6,7",17:10,"966,2",23,"963,5",15
2016-01-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,0","1,1","4,0",23:59,"16,0",14:40,22.0,"1,4","6,1",05:00,"966,4",11,"964,1",15
2016-01-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,3","0,1","2,9",02:40,"9,7",15:40,9.0,"1,1","3,3",11:50,"965,9",11,"962,9",16
2016-01-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,8","0,2","0,8",06:20,"10,8",15:00,31.0,"0,3","3,6",10:20,"965,7",11,"962,6",04
2016-01-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,3","8,2","2,6",23:00,"10,0",15:40,17.0,"2,5","10,3",17:00,"966,8",22,"964,2",05
2016-01-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,7","0,1","1,0",07:30,"14,4",15:30,32.0,"1,4","5,6",10:50,"970,6",12,"966,2",02
2016-01-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,6","0,0","2,1",06:50,"13,0",16:20,25.0,"1,4","5,3",04:50,"970,7",11,"967,6",15
2016-02-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,5","0,2","1,0",06:40,"18,0",16:20,30.0,"1,1","3,3",13:00,"968,8",00,"964,3",17
2016-02-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,4","0,1","1,8",07:20,"16,9",14:10,29.0,"0,8","5,0",23:20,"964,6",01,"961,0",16
2016-02-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,8",,"7,0",22:50,"14,6",15:20,7.0,"3,3","8,6",13:40,"966,8",24,"961,5",05
2016-02-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,3","0,0","2,3",07:50,"14,3",16:30,6.0,"2,2","7,5",01:10,"968,5",10,"964,0",24
2016-02-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,2","0,0","1,2",05:10,"15,2",16:30,18.0,"1,4","7,8",13:20,"964,0",00,"959,0",Varias
2016-02-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,2","2,3","3,7",04:30,"12,8",12:00,22.0,"3,1","12,5",23:40,"959,5",00,"952,4",24
2016-02-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,5","0,0","4,9",23:59,"12,1",15:50,21.0,"5,0","16,7",01:00,"963,5",22,"951,8",02
2016-02-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,4","0,0","4,8",00:30,"11,9",14:20,25.0,"2,5","8,1",11:10,"965,8",12,"962,9",03
2016-02-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,8","0,4","8,8",05:00,"12,8",16:30,25.0,"5,6","13,1",17:30,"963,5",00,"958,6",17
2016-02-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,1","0,2","10,3",07:00,"13,9",15:00,25.0,"5,3","13,6",17:10,"959,3",00,"954,1",Varias
2016-02-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,6","1,0","9,1",22:50,"16,2",15:00,24.0,"5,3","12,2",11:20,"955,6",23,"952,2",15
2016-02-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,4",,"9,0",04:20,"13,9",17:20,26.0,"5,8","12,5",23:00,"955,5",00,"951,0",17
2016-02-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,6","2,2","11,4",23:59,"13,8",12:10,25.0,"6,9","13,9",15:40,"952,2",11,"947,6",24
2016-02-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,6","0,0","-2,4",05:50,"9,6",15:30,7.0,"2,2","9,7",10:50,"962,1",12,"959,1",04
2016-02-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,7","2,4","-3,7",07:20,"11,1",15:10,24.0,"2,5","9,2",14:30,"961,2",00,"955,0",24
2016-02-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,4",,"3,9",23:59,"8,8",14:20,30.0,"2,8","6,7",09:30,"955,1",23,"951,9",04
2016-03-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,1","0,0","0,3",06:50,"13,9",14:50,99.0,"4,2","11,4",13:30,"955,5",23,"950,0",03
2016-03-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,9","0,0","-0,6",06:30,"14,4",16:10,2.0,"2,5","11,4",15:10,"956,6",23,"954,0",16
2016-03-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,6","0,0","-1,0",06:40,"16,3",14:40,31.0,"1,9","6,4",13:30,"957,5",10,"954,7",17
2016-03-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,6","0,0","0,8",06:30,"18,5",15:40,30.0,"1,9","6,4",13:10,"955,5",08,"950,8",Varias
2016-03-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,5","0,0","0,5",06:50,"18,5",15:00,29.0,"3,1","9,4",12:30,"952,4",23,"949,0",15
2016-03-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,8","2,3","5,5",05:50,"16,1",14:40,22.0,"2,2","7,8",10:10,"955,6",10,"952,1",03
2016-03-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,1","0,0","6,5",02:30,"15,7",16:00,32.0,"1,9","6,7",14:40,"955,0",10,"952,3",16
2016-03-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,4","0,0","4,1",06:40,"18,8",16:30,28.0,"3,1","8,6",15:10,"954,8",Varias,"951,8",16
2016-03-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,1","4,1","4,8",06:30,"17,4",13:50,25.0,"2,8","9,2",13:00,"953,8",00,"949,5",24
2016-03-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,4","2,8","5,2",22:00,"15,6",14:30,26.0,"3,6","11,7",17:10,"950,2",22,"947,4",16
2016-03-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,4","13,3","4,3",23:59,"14,5",15:10,28.0,"3,1","11,4",15:50,"949,9",00,"946,9",16
2016-03-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,4","0,2","3,2",02:40,"13,5",15:30,22.0,"2,8","8,6",16:10,"948,2",00,"943,2",15
2016-03-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,1","0,0","1,2",05:40,"13,0",12:50,1.0,"1,4","6,7",16:00,"945,7",11,"943,3",Varias
2016-03-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,7","0,0","4,5",23:20,"14,9",15:40,26.0,"2,2","6,1",01:10,"948,3",24,"944,0",03
2016-03-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,6","0,0","1,5",06:30,"17,8",16:00,36.0,"2,5","7,5",12:10,"957,7",24,"948,3",00
2016-03-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,8","0,0","4,7",04:10,"20,9",14:00,25.0,"3,9","11,9",14:40,"961,0",22,"957,5",01
2016-03-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,8","0,6","5,9",06:20,"15,7",14:00,26.0,"2,8","7,2",16:10,"960,8",10,"957,0",24
2016-03-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,4","0,0","5,9",23:00,"16,8",15:00,31.0,"3,6","9,4",04:40,"958,9",10,"955,8",17
2016-03-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,0","0,0","3,6",05:00,"18,3",15:40,22.0,"1,7","7,2",14:30,"958,2",11,"955,5",17
2016-03-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,6","0,0","3,1",05:40,"20,1",15:10,2.0,"2,2","6,1",15:30,"956,0",00,"950,9",24
2016-03-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,0","0,0","4,5",04:20,"23,6",14:20,20.0,"5,0","12,5",13:00,"950,9",00,"945,4",16
2016-03-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,8","0,4","2,9",23:50,"12,7",14:40,30.0,"6,1","14,2",08:50,"954,6",24,"947,6",00
2016-04-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,0","0,0","0,6",06:30,"15,4",15:10,4.0,"2,8","8,6",10:10,"954,8",01,"949,4",24
2016-04-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,7","0,0","0,3",06:30,"19,1",13:40,24.0,"3,1","9,4",15:00,"949,4",00,"946,3",16
2016-04-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,0","3,6","7,2",00:50,"14,8",15:10,25.0,"4,2","9,2",16:10,"950,2",22,"946,9",04
2016-04-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,6","21,2","6,9",Varias,"12,4",13:40,27.0,"8,3","18,1",14:00,"949,3",00,"938,4",17
2016-04-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,0","0,0","5,3",06:00,"16,8",15:40,28.0,"5,0","10,8",01:00,"950,1",24,"940,5",02
2016-04-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,3","0,0","4,9",06:00,"19,7",15:50,34.0,"2,5","6,4",13:10,"952,7",10,"949,4",04
2016-04-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,0","0,0","5,7",06:00,"22,4",15:50,33.0,"1,7","7,8",16:50,"952,4",10,"949,5",16
2016-04-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,0","0,0","5,5",06:00,"16,5",14:50,6.0,"4,2","11,9",08:30,"953,7",21,"948,3",03
2016-04-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,4","0,0","3,5",06:00,"19,4",15:00,28.0,"3,3","8,1",16:10,"953,0",00,"946,9",24
2016-04-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,7","11,5","7,0",23:59,"16,4",16:20,22.0,"3,9","12,5",16:10,"946,9",00,"941,2",17
2016-04-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,3","1,3","5,1",03:30,"15,5",15:30,23.0,"4,4","14,7",15:20,"948,2",Varias,"944,5",Varias
2016-04-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,1","4,6","7,0",02:00,"15,2",14:30,26.0,"4,7","12,8",11:50,"949,7",23,"946,5",05
2016-04-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,8","0,0","5,7",03:50,"17,9",15:00,22.0,"3,6","9,7",15:10,"952,2",21,"949,0",02
2016-04-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,8","0,0","5,3",05:50,"20,3",16:00,20.0,"3,3","8,3",11:10,"952,1",07,"949,2",18
2016-04-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,7","0,0","8,0",05:50,"19,4",14:40,22.0,"4,2","11,7",15:00,"950,3",10,"947,8",18
2016-04-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,0","15,4","8,9",02:40,"17,2",13:20,21.0,"5,0","13,6",12:40,"950,6",22,"947,5",16
2016-04-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,6","0,0","7,8",23:50,"19,3",15:50,24.0,"2,5","6,9",13:10,"953,2",21,"949,7",02
2016-04-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,8","0,0","4,4",05:10,"23,3",14:30,16.0,"2,2","8,3",11:00,"952,9",00,"948,7",17
2016-04-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,2","7,2","10,2",05:20,"14,2",00:20,14.0,"1,7","10,0",10:20,"950,5",Varias,"947,7",05
2016-04-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,6","9,2","7,2",23:59,"16,0",13:40,22.0,"3,6","13,9",14:50,"956,1",24,"948,4",03
2016-04-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,6","0,7","5,8",06:10,"19,3",16:00,18.0,"1,4","8,9",10:40,"958,1",11,"955,5",17
2016-04-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,2","0,6","9,8",06:00,"18,6",14:00,24.0,"1,9","6,7",12:50,"956,5",09,"954,0",19
2016-04-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,6","0,7","10,4",23:59,"18,9",16:50,99.0,"2,2","5,6",Varias,"954,6",00,"951,0",18
2016-04-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,2","0,0","6,7",06:00,"21,6",15:30,36.0,"1,4","6,9",15:10,"953,3",10,"951,1",18
2016-04-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,0","0,0","7,3",05:40,"22,7",15:50,17.0,"2,2","9,7",11:00,"952,5",08,"949,8",Varias
2016-04-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,2","0,0","7,6",02:50,"24,7",15:40,88.0,"2,5","8,1",14:40,"950,3",00,"947,3",Varias
2016-04-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,8","0,0","10,1",23:40,"23,4",13:20,26.0,"3,3","10,6",13:10,"948,4",00,"946,2",16
2016-04-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,2","0,0","8,1",03:30,"22,3",14:10,32.0,"3,1","8,1",17:30,"950,4",22,"946,9",02
2016-04-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,1","2,5","8,6",Varias,"23,6",13:40,30.0,"1,7","11,1",16:00,"952,6",Varias,"949,2",04
2016-04-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,2","0,0","10,2",05:30,"24,1",15:20,30.0,"2,8","7,8",17:10,"957,7",24,"952,5",01
2016-05-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,6","0,0","6,5",05:10,"20,6",15:20,99.0,"4,2","9,7",Varias,"959,9",10,"957,5",02
2016-05-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,5","0,0","5,4",04:40,"23,6",17:00,9.0,"3,1","10,3",08:20,"958,4",00,"954,5",18
2016-05-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,9","0,0","5,8",04:50,"30,0",14:40,88.0,"1,9","6,1",09:50,"956,1",08,"951,8",19
2016-05-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,8","0,0","9,1",03:50,"30,6",13:10,88.0,"2,5","8,6",18:30,"953,3",Varias,"950,4",24
2016-05-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,6","2,8","11,2",21:00,"20,1",10:20,26.0,"2,5","7,8",12:50,"950,4",00,"947,0",18
2016-05-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,4","3,9","10,8",05:40,"16,0",11:40,19.0,"3,6","9,2",09:50,"947,7",00,"945,0",16
2016-05-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,6","6,0","10,1",06:10,"17,0",15:40,17.0,"4,2","13,1",23:50,"946,0",00,"938,8",24
2016-05-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,5","15,8","10,3",06:50,"16,7",15:10,19.0,"5,0","14,4",12:20,"939,3",21,"934,6",05
2016-05-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,0","9,2","8,5",23:40,"15,6",13:30,20.0,"5,0","13,1",15:30,"946,0",22,"938,4",Varias
2016-05-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,2","2,7","6,9",03:00,"13,6",16:40,22.0,"5,0","15,0",13:20,"945,2",00,"941,1",14
2016-05-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,6","4,8","5,0",05:20,"16,2",11:30,19.0,"4,2","11,4",12:10,"944,7",00,"941,5",17
2016-05-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,8","4,0","6,7",02:50,"16,8",12:10,28.0,"4,4","15,0",12:30,"948,1",Varias,"944,6",00
2016-05-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,0","0,0","6,3",02:00,"17,8",14:20,26.0,"5,8","10,8",14:40,"953,8",22,"947,9",02
2016-05-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,8","0,0","7,0",05:20,"20,5",14:40,28.0,"3,9","9,7",12:10,"956,6",23,"953,1",02
2016-05-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,6","0,0","9,0",05:00,"24,3",14:00,88.0,"3,3","8,3",17:40,"957,2",Varias,"955,2",15
2016-05-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,6","0,0","8,9",05:00,"26,4",Varias,88.0,"1,4","6,7",14:30,"958,2",09,"955,2",16
2016-05-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,7","0,0","11,3",03:00,"28,1",14:50,33.0,"2,2","7,8",17:30,"955,3",00,"949,8",17
2016-05-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,0","0,0","12,2",05:20,"27,7",15:20,88.0,"3,9","10,0",17:40,"954,3",Varias,"950,7",02
2016-05-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,8","0,0","10,6",05:20,"27,1",15:20,88.0,"2,5","6,4",13:20,"956,0",22,"953,4",03
2016-05-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,4","0,0","12,3",03:50,"30,5",14:30,88.0,"1,7","6,9",14:20,"956,4",08,"953,5",19
2016-05-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,0","0,0","12,5",05:20,"29,4",15:30,88.0,"3,6","9,7",09:00,"953,7",Varias,"950,3",18
2016-05-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,2","0,0","9,8",23:59,"24,5",14:30,88.0,"5,0","10,3",15:40,"957,8",22,"951,1",00
2016-05-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,6","0,0","6,9",05:20,"28,4",14:40,88.0,"1,9","6,4",16:50,"957,4",00,"952,1",24
2016-05-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,2","0,0","12,8",05:30,"27,6",13:20,88.0,"4,2","14,7",14:00,"952,1",00,"946,9",19
2016-05-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,8","0,0","11,6",23:59,"23,9",13:40,88.0,"2,8","7,5",16:30,"950,0",09,"947,7",18
2016-05-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,3","0,0","10,0",04:50,"24,6",15:00,88.0,"2,8","8,6",11:20,"949,6",Varias,"947,0",03
2016-05-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,8","0,0","9,7",05:20,"25,8",14:50,88.0,"3,9","9,7",15:00,"952,9",24,"949,4",02
2016-05-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,8","9,9","11,1",23:59,"20,4",10:50,88.0,"5,0","15,8",13:50,"955,5",Varias,"952,0",04
2016-05-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,6","0,0","9,6",05:20,"21,5",14:30,88.0,"4,2","9,7",Varias,"956,3",09,"954,1",18
2016-05-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,3","0,0","8,7",05:20,"23,9",14:50,88.0,"4,2","10,0",17:50,"955,8",08,"953,4",18
2016-05-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,9","0,0","8,1",05:20,"27,7",16:00,88.0,"2,5","9,4",18:10,"956,0",22,"954,1",Varias
2016-06-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,2","0,0","10,4",05:20,"29,9",15:00,88.0,"2,5","6,4",17:50,"955,9",08,"951,7",18
2016-06-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,6","0,0","12,5",04:50,"32,7",14:20,88.0,"2,2","7,5",18:20,"952,1",00,"947,6",17
2016-06-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,6","0,0","15,5",04:40,"29,6",15:40,88.0,"4,2","10,3",17:30,"950,5",23,"946,8",16
2016-06-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,4",,"10,2",05:20,"26,5",16:50,88.0,"4,4","8,9",15:50,"953,0",23,"949,8",02
2016-06-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,5","0,0","11,9",05:00,"31,1",15:40,88.0,"1,9","7,8",18:30,"953,5",08,"950,5",17
2016-06-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,8","0,0","13,7",05:20,"32,0",15:00,88.0,"1,4","7,2",18:50,"956,1",24,"952,6",Varias
2016-06-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,0","0,0","14,6",04:50,"35,5",16:10,88.0,"1,4","5,8",16:00,"957,3",08,"954,0",18
2016-06-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,5","0,0","15,4",05:30,"37,6",14:50,88.0,"2,5","6,9",18:20,"956,5",07,"952,5",18
2016-06-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,6","0,0","18,2",04:00,"38,9",13:50,88.0,"2,2","8,9",20:20,"953,8",00,"948,0",17
2016-06-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,4","0,0","14,6",05:20,"30,2",15:00,88.0,"4,4","8,9",15:40,"950,7",10,"948,3",17
2016-06-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,2","0,0","14,1",05:30,"30,2",16:00,88.0,"3,9","8,6",13:50,"953,3",24,"949,4",03
2016-06-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"23,3","0,0","14,5",05:20,"32,1",16:00,88.0,"3,3","7,8",08:40,"954,7",11,"952,7",18
2016-06-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,4","0,0","18,3",05:20,"32,4",15:20,88.0,"5,3","11,9",23:10,"954,0",00,"950,4",17
2016-06-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,4","0,0","14,6",05:00,"30,2",14:50,88.0,"5,3","11,9",17:40,"952,0",00,"946,7",19
